"gbifID","datasetKey","occurrenceID","kingdom","phylum","class","order","family.x","genus","infraspecificEpithet","taxonRank","scientificName","verbatimScientificName","verbatimScientificNameAuthorship","countryCode","locality","stateProvince","occurrenceStatus","individualCount","publishingOrgKey","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters","coordinatePrecision","elevation","elevationAccuracy","depth","depthAccuracy","eventDate","day","month","year","taxonKey","speciesKey","basisOfRecord","institutionCode","collectionCode","catalogNumber","recordNumber","identifiedBy","dateIdentified","license","rightsHolder","recordedBy","typeStatus","establishmentMeans","lastInterpreted","mediaType","issue","scientific_name","species_gbif","status_ref","valid_as_ref","valid_as_ref_habitat","family_ref","genus_ref","status_fb","family_fb","genus_fb","valid_as_fb"
4097113164,"34520196-b1d6-4e5d-a20d-448e0a872a60","BR:UEL:MZUEL_Ictiologia:12144","Animalia","Chordata",NA,"Perciformes","Cichlidae","Crenicichla",NA,"SPECIES","Crenicichla jaguarensis Haseman, 1911","Crenicichla   jaguarensis",NA,"BR","Ribeirão Três Bocas, tributário do rio Tibagi, no Parque Ecológico Dr. Daisaku Ikeda","Paraná","PRESENT",NA,"b081673d-44bb-437a-8e69-750950afa49c",-23.385,-51.075833,NA,NA,NA,NA,NA,NA,"2014-05-22",22,5,2014,2370980,2370980,"PRESERVED_SPECIMEN","UEL","MZUEL_Ictiologia","MZUEL_Ictiologia_12144",NA,"Julia Meneghelli",NA,"CC_BY_NC_4_0","Universidade Estadual de Londrina","Julia Meneghelli,José Birindelli, Edson Santana",NA,NA,2025-05-28 18:10:36.806,NA,"GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY","Crenicichla jaguarensis Haseman 1911","Crenicichla jaguarensis","Valid","Crenicichla jaguarensis Haseman 1911","freshwater","Cichlidae","Crenicichla","Valid","Cichlidae","Crenicichla","Crenicichla jaguarensis"
4097113163,"34520196-b1d6-4e5d-a20d-448e0a872a60","BR:UEL:MZUEL_Ictiologia:12145","Animalia","Chordata",NA,"Perciformes","Cichlidae","Crenicichla",NA,"SPECIES","Crenicichla jaguarensis Haseman, 1911","Crenicichla   jaguarensis",NA,"BR","Ribeirão Três Bocas, tributário do rio Tibagi, no Parque Ecológico Dr. Daisaku Ikeda","Paraná","PRESENT",NA,"b081673d-44bb-437a-8e69-750950afa49c",-23.385,-51.075833,NA,NA,NA,NA,NA,NA,"2014-07-22",22,7,2014,2370980,2370980,"PRESERVED_SPECIMEN","UEL","MZUEL_Ictiologia","MZUEL_Ictiologia_12145",NA,"Julia Meneghelli",NA,"CC_BY_NC_4_0","Universidade Estadual de Londrina","Julia Meneghelli,José Birindelli, Edson Santana",NA,NA,2025-05-28 18:10:36.807,NA,"GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY","Crenicichla jaguarensis Haseman 1911","Crenicichla jaguarensis","Valid","Crenicichla jaguarensis Haseman 1911","freshwater","Cichlidae","Crenicichla","Valid","Cichlidae","Crenicichla","Crenicichla jaguarensis"
4097113162,"34520196-b1d6-4e5d-a20d-448e0a872a60","BR:UEL:MZUEL_Ictiologia:12142","Animalia","Chordata",NA,"Perciformes","Cichlidae","Crenicichla",NA,"SPECIES","Crenicichla jaguarensis Haseman, 1911","Crenicichla   jaguarensis",NA,"BR","Ribeirão Três Bocas, tributário do rio Tibagi, no Parque Ecológico Dr. Daisaku Ikeda","Paraná","PRESENT",NA,"b081673d-44bb-437a-8e69-750950afa49c",-23.385,-51.075833,NA,NA,NA,NA,NA,NA,"2014-03-26",26,3,2014,2370980,2370980,"PRESERVED_SPECIMEN","UEL","MZUEL_Ictiologia","MZUEL_Ictiologia_12142",NA,"Julia Meneghelli",NA,"CC_BY_NC_4_0","Universidade Estadual de Londrina","Julia Meneghelli,José Birindelli, Edson Santana",NA,NA,2025-05-28 18:10:36.806,NA,"GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY","Crenicichla jaguarensis Haseman 1911","Crenicichla jaguarensis","Valid","Crenicichla jaguarensis Haseman 1911","freshwater","Cichlidae","Crenicichla","Valid","Cichlidae","Crenicichla","Crenicichla jaguarensis"
4097113161,"34520196-b1d6-4e5d-a20d-448e0a872a60","BR:UEL:MZUEL_Ictiologia:12143","Animalia","Chordata",NA,"Perciformes","Cichlidae","Crenicichla",NA,"SPECIES","Crenicichla jaguarensis Haseman, 1911","Crenicichla   jaguarensis",NA,"BR","Ribeirão Três Bocas, tributário do rio Tibagi, no Parque Ecológico Dr. Daisaku Ikeda","Paraná","PRESENT",NA,"b081673d-44bb-437a-8e69-750950afa49c",-23.385,-51.075833,NA,NA,NA,NA,NA,NA,"2014-04-24",24,4,2014,2370980,2370980,"PRESERVED_SPECIMEN","UEL","MZUEL_Ictiologia","MZUEL_Ictiologia_12143",NA,"Julia Meneghelli",NA,"CC_BY_NC_4_0","Universidade Estadual de Londrina","Julia Meneghelli,José Birindelli, Edson Santana",NA,NA,2025-05-28 18:10:36.806,NA,"GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY","Crenicichla jaguarensis Haseman 1911","Crenicichla jaguarensis","Valid","Crenicichla jaguarensis Haseman 1911","freshwater","Cichlidae","Crenicichla","Valid","Cichlidae","Crenicichla","Crenicichla jaguarensis"
4097112577,"34520196-b1d6-4e5d-a20d-448e0a872a60","BR:UEL:MZUEL_Ictiologia:14986","Animalia","Chordata",NA,"Perciformes","Cichlidae","Crenicichla",NA,"SPECIES","Crenicichla iguassuensis Haseman, 1911","Crenicichla  iguassuensis",NA,"BR","rio Jacutinga, afluente do rio Iguaçu","Paraná","PRESENT",NA,"b081673d-44bb-437a-8e69-750950afa49c",-25.442228,-53.442431,NA,NA,NA,NA,NA,NA,"2011-04-15",15,4,2011,2370942,2370942,"PRESERVED_SPECIMEN","UEL","MZUEL_Ictiologia","MZUEL_Ictiologia_14986",NA,"Oscar Akio Shibatta",NA,"CC_BY_NC_4_0","Universidade Estadual de Londrina","Maristela C Makrakis",NA,NA,2025-05-28 18:10:36.484,NA,"GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY","Crenicichla iguassuensis Haseman 1911","Crenicichla iguassuensis","Valid","Crenicichla iguassuensis Haseman 1911","freshwater","Cichlidae","Crenicichla","Valid","Cichlidae","Crenicichla","Crenicichla iguassuensis"
4097112571,"34520196-b1d6-4e5d-a20d-448e0a872a60","BR:UEL:MZUEL_Ictiologia:14982","Animalia","Chordata",NA,"Perciformes","Cichlidae","Crenicichla",NA,"SPECIES","Crenicichla iguassuensis Haseman, 1911","Crenicichla  iguassuensis",NA,"BR","rio Iguaçu","Paraná","PRESENT",NA,"b081673d-44bb-437a-8e69-750950afa49c",-25.447864,-53.446447,NA,NA,NA,NA,NA,NA,"2012-08-20",20,8,2012,2370942,2370942,"PRESERVED_SPECIMEN","UEL","MZUEL_Ictiologia","MZUEL_Ictiologia_14982",NA,"Oscar Akio Shibatta",NA,"CC_BY_NC_4_0","Universidade Estadual de Londrina","Maristela C Makrakis",NA,NA,2025-05-28 18:10:36.485,NA,"GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY","Crenicichla iguassuensis Haseman 1911","Crenicichla iguassuensis","Valid","Crenicichla iguassuensis Haseman 1911","freshwater","Cichlidae","Crenicichla","Valid","Cichlidae","Crenicichla","Crenicichla iguassuensis"
4029835270,"fd75a653-e7bd-4094-9adf-301386d9d35c","https://specieslink.net/guid/169/11516","Animalia","Chordata",NA,"Perciformes","Cichlidae","Crenicichla",NA,"SPECIES","Crenicichla niederleinii (Holmberg, 1891)","Crenicichla niederleinii","(Holmberg, 1891)","BR","ReservatÃ³rio Itaipu","ParanÃ¡","PRESENT",1,"6cfcf69e-9ec1-48e1-be34-5201bdb63bd7",-24.833333,-54.333333,NA,NA,NA,NA,NA,NA,"2003-09-01",1,9,2003,2371014,2371014,"PRESERVED_SPECIMEN","UEM","NUP","11516",NA,NA,2011-08-02,"CC_BY_4_0","Coleção Ictiológica do Nupélia","Nupelia",NA,NA,2025-05-31 01:24:35.362,NA,"COORDINATE_ROUNDED;CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE","Crenicichla niederleinii (Holmberg 1891)","Crenicichla niederleinii","Uncertain","Crenicichla niederleinii (Holmberg 1891) (Uncertain status)","Not found","Cichlidae","Crenicichla","Valid","Cichlidae","Crenicichla","Crenicichla niederleinii"
4029835249,"fd75a653-e7bd-4094-9adf-301386d9d35c","https://specieslink.net/guid/169/9024","Animalia","Chordata",NA,"Perciformes","Cichlidae","Crenicichla",NA,"SPECIES","Crenicichla britskii Kullander, 1982","Crenicichla britskii","Kullander, 1982","BR","ReservatÃ³rio Mimoso lÃªntico","Mato Grosso do Sul","PRESENT",1,"6cfcf69e-9ec1-48e1-be34-5201bdb63bd7",-23.386944,-53.568889,NA,NA,NA,NA,NA,NA,"2008-10-20",20,10,2008,2371008,2371008,"PRESERVED_SPECIMEN","UEM","NUP","9024",NA,"Pavanelli, CS",2009-11-24,"CC_BY_4_0","Coleção Ictiológica do Nupélia","Karla Daniele Gaspar Luz-Agostinho",NA,NA,2025-05-31 01:24:36.52,NA,"COORDINATE_ROUNDED;CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE","Crenicichla britskii Kullander 1982","Crenicichla britskii","Synonym","Saxatilia britskii (Kullander 1982)","freshwater","Cichlidae","Saxatilia","Valid","Cichlidae","Crenicichla","Crenicichla britskii"
4029834841,"fd75a653-e7bd-4094-9adf-301386d9d35c","https://specieslink.net/guid/169/11579","Animalia","Chordata",NA,"Perciformes","Cichlidae","Crenicichla",NA,"SPECIES","Crenicichla yaha Casciotta, Almirón & Gómez, 2006","Crenicichla yaha",NA,"BR","ReservatÃ³rio Caxias","ParanÃ¡","PRESENT",14,"6cfcf69e-9ec1-48e1-be34-5201bdb63bd7",-25.536667,-53.486389,NA,NA,NA,NA,NA,NA,"2008-08-01",1,8,2008,2370947,2370947,"PRESERVED_SPECIMEN","UEM","NUP","11579",NA,NA,NA,"CC_BY_4_0","Coleção Ictiológica do Nupélia","Nupelia",NA,NA,2025-05-31 01:24:35.337,NA,"COORDINATE_ROUNDED;CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE","Crenicichla yaha Casciotta, Almirón & Gómez 2006","Crenicichla yaha","Valid","Crenicichla yaha Casciotta, Almirón & Gómez 2006","freshwater","Cichlidae","Crenicichla","Valid","Cichlidae","Crenicichla","Crenicichla yaha"
4029834773,"fd75a653-e7bd-4094-9adf-301386d9d35c","https://specieslink.net/guid/169/23568","Animalia","Chordata",NA,"Perciformes","Cichlidae","Crenicichla",NA,"SPECIES","Crenicichla lepidota Heckel, 1840","Crenicichla lepidota","Heckel, 1840","BR","CÃ³rrego PombacuÃª","ParanÃ¡","PRESENT",6,"6cfcf69e-9ec1-48e1-be34-5201bdb63bd7",-25.452222,-54.590278,NA,NA,NA,NA,NA,NA,"2019-02-27",27,2,2019,2370934,2370934,"PRESERVED_SPECIMEN","UEM","NUP","23568",NA,"Carla S. Pavanelli",2019-02-27,"CC_BY_4_0","Coleção Ictiológica do Nupélia","JosÃ© Pedro Lazzarin",NA,NA,2025-05-31 01:24:35.342,NA,"CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE","Crenicichla lepidota Heckel 1840","Crenicichla lepidota","Synonym","Saxatilia lepidota (Heckel 1840)","freshwater","Cichlidae","Saxatilia","Valid","Cichlidae","Crenicichla","Crenicichla lepidota"
4029834758,"fd75a653-e7bd-4094-9adf-301386d9d35c","https://specieslink.net/guid/169/23558","Animalia","Chordata",NA,"Perciformes","Cichlidae","Crenicichla",NA,"SPECIES","Crenicichla britskii Kullander, 1982","Crenicichla britskii","Kullander, 1982","BR","Canal da Piracema","ParanÃ¡","PRESENT",3,"6cfcf69e-9ec1-48e1-be34-5201bdb63bd7",-25.434444,-54.579444,NA,NA,NA,NA,NA,NA,"2021-07-30",30,7,2021,2371008,2371008,"PRESERVED_SPECIMEN","UEM","NUP","23558",NA,"MaurÃ­cio S. Adames",2021-07-30,"CC_BY_4_0","Coleção Ictiológica do Nupélia","MaurÃ­cio S. Adames",NA,NA,2025-05-31 01:24:35.339,NA,"CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE","Crenicichla britskii Kullander 1982","Crenicichla britskii","Synonym","Saxatilia britskii (Kullander 1982)","freshwater","Cichlidae","Saxatilia","Valid","Cichlidae","Crenicichla","Crenicichla britskii"
4029834564,"fd75a653-e7bd-4094-9adf-301386d9d35c","https://specieslink.net/guid/169/23612","Animalia","Chordata",NA,"Perciformes","Cichlidae","Crenicichla",NA,"SPECIES","Crenicichla lepidota Heckel, 1840","Crenicichla lepidota","Heckel, 1840","BR","Canal da Piracema","ParanÃ¡","PRESENT",2,"6cfcf69e-9ec1-48e1-be34-5201bdb63bd7",-25.449722,-54.603333,NA,NA,NA,NA,NA,NA,"2018-01-11",11,1,2018,2370934,2370934,"PRESERVED_SPECIMEN","UEM","NUP","23612",NA,"Caroline Henn",2018-01-11,"CC_BY_4_0","Coleção Ictiológica do Nupélia","Caroline Henn",NA,NA,2025-05-31 01:24:35.457,NA,"CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE","Crenicichla lepidota Heckel 1840","Crenicichla lepidota","Synonym","Saxatilia lepidota (Heckel 1840)","freshwater","Cichlidae","Saxatilia","Valid","Cichlidae","Crenicichla","Crenicichla lepidota"
4029834451,"fd75a653-e7bd-4094-9adf-301386d9d35c","https://specieslink.net/guid/169/11602","Animalia","Chordata",NA,"Perciformes","Cichlidae","Crenicichla",NA,"SPECIES","Crenicichla tesay Casciotta & Almirón, 2009","Crenicichla tesay",NA,"BR","ReservatÃ³rio Foz do Areia","ParanÃ¡","PRESENT",2,"6cfcf69e-9ec1-48e1-be34-5201bdb63bd7",-26,-51.616667,NA,NA,NA,NA,NA,NA,"2004-04-01",1,4,2004,2371003,2371003,"PRESERVED_SPECIMEN","UEM","NUP","11602",NA,"Henrique Rosa Varella",2011-12-17,"CC_BY_4_0","Coleção Ictiológica do Nupélia","Nupelia",NA,NA,2025-05-31 01:24:35.471,NA,"COORDINATE_ROUNDED;CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE","Crenicichla tesay Casciotta & Almirón 2009","Crenicichla tesay","Valid","Crenicichla tesay Casciotta & Almirón 2009","freshwater","Cichlidae","Crenicichla","Valid","Cichlidae","Crenicichla","Crenicichla tesay"
4029834418,"fd75a653-e7bd-4094-9adf-301386d9d35c","https://specieslink.net/guid/169/11678","Animalia","Chordata",NA,"Perciformes","Cichlidae","Crenicichla",NA,"SPECIES","Crenicichla britskii Kullander, 1982","Crenicichla britskii","Kullander, 1982","BR","Rio Keller","ParanÃ¡","PRESENT",1,"6cfcf69e-9ec1-48e1-be34-5201bdb63bd7",-23.634722,-51.847222,NA,NA,NA,NA,381,0,"2009-06-10",10,6,2009,2371008,2371008,"PRESERVED_SPECIMEN","UEM","NUP","11678",NA,"Nadayca Thayane Bonani Mateussi",2011-02-28,"CC_BY_4_0","Coleção Ictiológica do Nupélia","Emerson Luis Castro Avancini",NA,NA,2025-05-31 01:24:35.432,NA,"COORDINATE_ROUNDED;CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE","Crenicichla britskii Kullander 1982","Crenicichla britskii","Synonym","Saxatilia britskii (Kullander 1982)","freshwater","Cichlidae","Saxatilia","Valid","Cichlidae","Crenicichla","Crenicichla britskii"
4029834326,"fd75a653-e7bd-4094-9adf-301386d9d35c","https://specieslink.net/guid/169/11677","Animalia","Chordata",NA,"Perciformes","Cichlidae","Crenicichla",NA,"SPECIES","Crenicichla jaguarensis Haseman, 1911","Crenicichla jaguarensis","Haseman, 1911","BR","Rio Keller","ParanÃ¡","PRESENT",1,"6cfcf69e-9ec1-48e1-be34-5201bdb63bd7",-23.634722,-51.847222,NA,NA,NA,NA,381,0,"2009-06-10",10,6,2009,2370980,2370980,"PRESERVED_SPECIMEN","UEM","NUP","11677",NA,"Nadayca Thayane Bonani Mateussi",2011-02-28,"CC_BY_4_0","Coleção Ictiológica do Nupélia","Emerson Luis Castro Avancini",NA,NA,2025-05-31 01:24:35.432,NA,"COORDINATE_ROUNDED;CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE","Crenicichla jaguarensis Haseman 1911","Crenicichla jaguarensis","Valid","Crenicichla jaguarensis Haseman 1911","freshwater","Cichlidae","Crenicichla","Valid","Cichlidae","Crenicichla","Crenicichla jaguarensis"
4029834293,"fd75a653-e7bd-4094-9adf-301386d9d35c","https://specieslink.net/guid/169/23626","Animalia","Chordata",NA,"Perciformes","Cichlidae","Crenicichla",NA,"SPECIES","Crenicichla jaguarensis Haseman, 1911","Crenicichla jaguarensis","Haseman, 1911","BR","Canal da Piracema","ParanÃ¡","PRESENT",1,"6cfcf69e-9ec1-48e1-be34-5201bdb63bd7",-25.449722,-54.603333,NA,NA,NA,NA,NA,NA,"2020-02-11",11,2,2020,2370980,2370980,"PRESERVED_SPECIMEN","UEM","NUP","23626",NA,"Caroline Henn",2020-02-11,"CC_BY_4_0","Coleção Ictiológica do Nupélia","Caroline Henn",NA,NA,2025-05-31 01:24:35.462,NA,"CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE","Crenicichla jaguarensis Haseman 1911","Crenicichla jaguarensis","Valid","Crenicichla jaguarensis Haseman 1911","freshwater","Cichlidae","Crenicichla","Valid","Cichlidae","Crenicichla","Crenicichla jaguarensis"
4029833888,"fd75a653-e7bd-4094-9adf-301386d9d35c","https://specieslink.net/guid/169/1788","Animalia","Chordata",NA,"Perciformes","Cichlidae","Crenicichla",NA,"SPECIES","Crenicichla iguassuensis Haseman, 1911","Crenicichla iguassuensis","Haseman, 1911","BR","Rio Chopim","ParanÃ¡","PRESENT",21,"6cfcf69e-9ec1-48e1-be34-5201bdb63bd7",-25.574167,-53.096944,NA,NA,NA,NA,329,0,"1999-01-20",20,1,1999,2370942,2370942,"PRESERVED_SPECIMEN","UEM","NUP","1788",NA,"Pavanelli, CS",2006-11-15,"CC_BY_4_0","Coleção Ictiológica do Nupélia","Nupelia",NA,NA,2025-05-31 01:24:36.436,NA,"COORDINATE_ROUNDED;CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE","Crenicichla iguassuensis Haseman 1911","Crenicichla iguassuensis","Valid","Crenicichla iguassuensis Haseman 1911","freshwater","Cichlidae","Crenicichla","Valid","Cichlidae","Crenicichla","Crenicichla iguassuensis"
4029833867,"fd75a653-e7bd-4094-9adf-301386d9d35c","https://specieslink.net/guid/169/1796","Animalia","Chordata",NA,"Perciformes","Cichlidae","Crenicichla",NA,"SPECIES","Crenicichla iguassuensis Haseman, 1911","Crenicichla iguassuensis","Haseman, 1911","BR","Rio Chopim","ParanÃ¡","PRESENT",17,"6cfcf69e-9ec1-48e1-be34-5201bdb63bd7",-25.574167,-53.096944,NA,NA,NA,NA,329,0,"1999-01-20",20,1,1999,2370942,2370942,"PRESERVED_SPECIMEN","UEM","NUP","1796",NA,"Pavanelli, CS",2006-11-15,"CC_BY_4_0","Coleção Ictiológica do Nupélia","Nupelia",NA,NA,2025-05-31 01:24:36.435,NA,"COORDINATE_ROUNDED;CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE","Crenicichla iguassuensis Haseman 1911","Crenicichla iguassuensis","Valid","Crenicichla iguassuensis Haseman 1911","freshwater","Cichlidae","Crenicichla","Valid","Cichlidae","Crenicichla","Crenicichla iguassuensis"
4029833681,"fd75a653-e7bd-4094-9adf-301386d9d35c","https://specieslink.net/guid/169/11365","Animalia","Chordata",NA,"Perciformes","Cichlidae","Crenicichla",NA,"SPECIES","Crenicichla britskii Kullander, 1982","Crenicichla britskii","Kullander, 1982","BR","Rio Bela Vista","ParanÃ¡","PRESENT",4,"6cfcf69e-9ec1-48e1-be34-5201bdb63bd7",-25.433333,-54.581944,NA,NA,NA,NA,NA,NA,"2007-11-21",21,11,2007,2371008,2371008,"PRESERVED_SPECIMEN","UEM","NUP","11365",NA,NA,2011-01-28,"CC_BY_4_0","Coleção Ictiológica do Nupélia","Nupelia",NA,NA,2025-05-31 01:24:35.164,NA,"COORDINATE_ROUNDED;CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE","Crenicichla britskii Kullander 1982","Crenicichla britskii","Synonym","Saxatilia britskii (Kullander 1982)","freshwater","Cichlidae","Saxatilia","Valid","Cichlidae","Crenicichla","Crenicichla britskii"
4029833626,"fd75a653-e7bd-4094-9adf-301386d9d35c","https://specieslink.net/guid/169/1713","Animalia","Chordata",NA,"Perciformes","Cichlidae","Crenicichla",NA,"SPECIES","Crenicichla britskii Kullander, 1982","Crenicichla britskii","Kullander, 1982","BR","Riacho Caracu","ParanÃ¡","PRESENT",11,"6cfcf69e-9ec1-48e1-be34-5201bdb63bd7",-22.75,-53.266667,NA,NA,NA,NA,NA,NA,"1990-06-15",15,6,1990,2371008,2371008,"PRESERVED_SPECIMEN","UEM","NUP","1713",NA,"Pavanelli, CS",2006-03-15,"CC_BY_4_0","Coleção Ictiológica do Nupélia","Nupelia",NA,NA,2025-05-31 01:24:36.401,NA,"COORDINATE_ROUNDED;CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE","Crenicichla britskii Kullander 1982","Crenicichla britskii","Synonym","Saxatilia britskii (Kullander 1982)","freshwater","Cichlidae","Saxatilia","Valid","Cichlidae","Crenicichla","Crenicichla britskii"
4029833478,"fd75a653-e7bd-4094-9adf-301386d9d35c","https://specieslink.net/guid/169/23370","Animalia","Chordata",NA,"Perciformes","Cichlidae","Crenicichla",NA,"SPECIES","Crenicichla semifasciata (Heckel, 1840)","Crenicichla semifasciata","(Heckel, 1840)","BR","Lagoa das GarÃ§as","Mato Grosso do Sul","PRESENT",4,"6cfcf69e-9ec1-48e1-be34-5201bdb63bd7",-22.724167,-53.218056,NA,NA,NA,NA,NA,NA,"2021-12-10",10,12,2021,2371018,2371018,"PRESERVED_SPECIMEN","UEM","NUP","23370",NA,"Rianne Oliveira",2022-02-15,"CC_BY_4_0","Coleção Ictiológica do Nupélia","NupÃ©lia",NA,NA,2025-05-31 01:24:35.242,NA,"CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE","Crenicichla semifasciata (Heckel 1840)","Crenicichla semifasciata","Valid","Crenicichla semifasciata (Heckel 1840)","freshwater","Cichlidae","Crenicichla","Valid","Cichlidae","Crenicichla","Crenicichla semifasciata"
4029833444,"fd75a653-e7bd-4094-9adf-301386d9d35c","https://specieslink.net/guid/169/10071","Animalia","Chordata",NA,"Perciformes","Cichlidae","Crenicichla",NA,"SPECIES","Crenicichla niederleinii (Holmberg, 1891)","Crenicichla niederleinii","(Holmberg, 1891)","BR","Riacho Arroio Fundo","ParanÃ¡","PRESENT",1,"6cfcf69e-9ec1-48e1-be34-5201bdb63bd7",-24.615833,-54.161667,NA,NA,NA,NA,NA,NA,"2005-11-01",1,11,2005,2371014,2371014,"PRESERVED_SPECIMEN","UEM","NUP","10071",NA,"Alessandro Gasparetto Bifi",2010-06-20,"CC_BY_4_0","Coleção Ictiológica do Nupélia","Gerpel",NA,NA,2025-05-31 01:24:36.956,NA,"COORDINATE_ROUNDED;CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE","Crenicichla niederleinii (Holmberg 1891)","Crenicichla niederleinii","Uncertain","Crenicichla niederleinii (Holmberg 1891) (Uncertain status)","Not found","Cichlidae","Crenicichla","Valid","Cichlidae","Crenicichla","Crenicichla niederleinii"
4029833323,"fd75a653-e7bd-4094-9adf-301386d9d35c","https://specieslink.net/guid/169/23369","Animalia","Chordata",NA,"Perciformes","Cichlidae","Crenicichla",NA,"SPECIES","Crenicichla semifasciata (Heckel, 1840)","Crenicichla semifasciata","(Heckel, 1840)","BR","Rio ParanÃ¡","ParanÃ¡","PRESENT",4,"6cfcf69e-9ec1-48e1-be34-5201bdb63bd7",-22.761111,-53.251944,NA,NA,NA,NA,NA,NA,"2021-12-09",9,12,2021,2371018,2371018,"PRESERVED_SPECIMEN","UEM","NUP","23369",NA,"Rianne Oliveira",2022-02-15,"CC_BY_4_0","Coleção Ictiológica do Nupélia","NupÃ©lia",NA,NA,2025-05-31 01:24:35.235,NA,"CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE","Crenicichla semifasciata (Heckel 1840)","Crenicichla semifasciata","Valid","Crenicichla semifasciata (Heckel 1840)","freshwater","Cichlidae","Crenicichla","Valid","Cichlidae","Crenicichla","Crenicichla semifasciata"
4029833115,"fd75a653-e7bd-4094-9adf-301386d9d35c","https://specieslink.net/guid/169/11428","Animalia","Chordata",NA,"Perciformes","Cichlidae","Crenicichla",NA,"SPECIES","Crenicichla tesay Casciotta & Almirón, 2009","Crenicichla tesay",NA,"BR","ReservatÃ³rio Foz do Areia","ParanÃ¡","PRESENT",1,"6cfcf69e-9ec1-48e1-be34-5201bdb63bd7",-26,-51.616667,NA,NA,NA,NA,NA,NA,"2004-04-01",1,4,2004,2371003,2371003,"PRESERVED_SPECIMEN","UEM","NUP","11428",NA,"Henrique Rosa Varella",2011-01-20,"CC_BY_4_0","Coleção Ictiológica do Nupélia","Nupelia",NA,NA,2025-05-31 01:24:35.276,NA,"COORDINATE_ROUNDED;CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE","Crenicichla tesay Casciotta & Almirón 2009","Crenicichla tesay","Valid","Crenicichla tesay Casciotta & Almirón 2009","freshwater","Cichlidae","Crenicichla","Valid","Cichlidae","Crenicichla","Crenicichla tesay"
